LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Baltimore City,07,41,027-059,DEMOCRATIC,46,50,74,120,763
Baltimore City,07,41,027-059,GREEN,0,0,0,0,2
Baltimore City,07,41,027-059,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,41,027-059,OTHER PARTIES,1,0,0,2,14
Baltimore City,07,41,027-059,REPUBLICAN,1,0,2,7,34
Baltimore City,07,41,027-059,UNAFFILIATED,0,2,4,5,102
Baltimore City,07,41,027-059,WORKING CLASS PARTY,0,0,0,0,0
Baltimore City,07,41,027-060,DEMOCRATIC,117,153,130,10,1233
Baltimore City,07,41,027-060,GREEN,0,0,0,0,2
Baltimore City,07,41,027-060,LIBERTARIAN,0,0,0,0,2
Baltimore City,07,41,027-060,OTHER PARTIES,0,0,0,0,13
Baltimore City,07,41,027-060,REPUBLICAN,10,4,1,0,122
Baltimore City,07,41,027-060,UNAFFILIATED,4,2,2,0,160
Baltimore City,07,41,027-060,WORKING CLASS PARTY,0,0,0,0,1
Baltimore City,07,41,027-061,DEMOCRATIC,74,37,75,15,627
Baltimore City,07,41,027-061,GREEN,0,0,0,0,0
Baltimore City,07,41,027-061,LIBERTARIAN,0,0,0,0,3
Baltimore City,07,41,027-061,OTHER PARTIES,0,0,0,0,6
Baltimore City,07,41,027-061,REPUBLICAN,2,2,4,2,43
Baltimore City,07,41,027-061,UNAFFILIATED,4,1,1,1,78
Baltimore City,07,41,027-061,WORKING CLASS PARTY,0,0,0,0,2
Baltimore City,07,41,027-062,DEMOCRATIC,133,128,261,9,1326
Baltimore City,07,41,027-062,GREEN,0,0,0,0,2
Baltimore City,07,41,027-062,LIBERTARIAN,0,0,0,0,4
Baltimore City,07,41,027-062,OTHER PARTIES,0,0,0,0,7
Baltimore City,07,41,027-062,REPUBLICAN,17,10,14,0,301
Baltimore City,07,41,027-062,UNAFFILIATED,6,2,3,0,262
Baltimore City,07,41,027-062,WORKING CLASS PARTY,0,0,1,0,1
Baltimore City,07,41,027-063,DEMOCRATIC,182,150,154,49,1443
Baltimore City,07,41,027-063,GREEN,0,0,0,0,4
Baltimore City,07,41,027-063,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,41,027-063,OTHER PARTIES,0,0,0,0,18
Baltimore City,07,41,027-063,REPUBLICAN,26,14,13,3,249
Baltimore City,07,41,027-063,UNAFFILIATED,3,5,3,1,240
Baltimore City,07,41,027-063,WORKING CLASS PARTY,0,0,0,0,2
Baltimore City,07,41,027-064,DEMOCRATIC,237,146,178,15,1233
Baltimore City,07,41,027-064,GREEN,0,0,0,0,3
Baltimore City,07,41,027-064,LIBERTARIAN,0,0,0,0,9
Baltimore City,07,41,027-064,OTHER PARTIES,0,0,0,4,6
Baltimore City,07,41,027-064,REPUBLICAN,50,10,16,1,345
Baltimore City,07,41,027-064,UNAFFILIATED,18,4,3,0,270
Baltimore City,07,41,027-064,WORKING CLASS PARTY,0,0,0,0,0
Baltimore City,07,41,027-065,DEMOCRATIC,222,192,392,18,1929
Baltimore City,07,41,027-065,GREEN,0,0,0,0,0
Baltimore City,07,41,027-065,LIBERTARIAN,0,0,0,0,4
Baltimore City,07,41,027-065,OTHER PARTIES,0,2,0,0,17
Baltimore City,07,41,027-065,REPUBLICAN,48,15,31,4,615
Baltimore City,07,41,027-065,UNAFFILIATED,13,9,6,1,483
Baltimore City,07,41,027-065,WORKING CLASS PARTY,0,0,1,0,2
Baltimore City,07,41,027-066,DEMOCRATIC,218,214,299,19,1585
Baltimore City,07,41,027-066,GREEN,0,0,0,0,4
Baltimore City,07,41,027-066,LIBERTARIAN,0,0,0,0,3
Baltimore City,07,41,027-066,OTHER PARTIES,0,1,0,0,16
Baltimore City,07,41,027-066,REPUBLICAN,51,31,23,2,481
Baltimore City,07,41,027-066,UNAFFILIATED,14,4,6,0,377
Baltimore City,07,41,027-066,WORKING CLASS PARTY,0,0,0,0,1
Baltimore City,07,41,027-067,DEMOCRATIC,216,111,191,7,1571
Baltimore City,07,41,027-067,GREEN,0,0,0,0,0
Baltimore City,07,41,027-067,LIBERTARIAN,0,0,0,0,3
Baltimore City,07,41,027-067,OTHER PARTIES,1,1,0,0,24
Baltimore City,07,41,027-067,REPUBLICAN,17,6,12,0,210
Baltimore City,07,41,027-067,UNAFFILIATED,7,0,4,0,305
Baltimore City,07,41,027-067,WORKING CLASS PARTY,1,0,1,0,5
Baltimore City,07,41,027-069,DEMOCRATIC,27,2,19,3,94
Baltimore City,07,41,027-069,GREEN,0,0,0,0,0
Baltimore City,07,41,027-069,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,41,027-069,OTHER PARTIES,0,0,0,1,2
Baltimore City,07,41,027-069,REPUBLICAN,4,0,2,0,23
Baltimore City,07,41,027-069,UNAFFILIATED,1,0,1,0,18
Baltimore City,07,41,027-069,WORKING CLASS PARTY,0,0,0,0,0
Baltimore City,07,41,028-001,DEMOCRATIC,111,64,109,15,1075
Baltimore City,07,41,028-001,GREEN,0,0,0,0,2
Baltimore City,07,41,028-001,LIBERTARIAN,0,0,0,0,5
Baltimore City,07,41,028-001,OTHER PARTIES,0,0,1,0,18
Baltimore City,07,41,028-001,REPUBLICAN,1,4,0,3,50
Baltimore City,07,41,028-001,UNAFFILIATED,6,0,2,0,160
Baltimore City,07,41,028-001,WORKING CLASS PARTY,0,0,0,0,0
Baltimore City,07,41,028-002,DEMOCRATIC,178,127,229,27,1760
Baltimore City,07,41,028-002,GREEN,0,0,0,0,3
Baltimore City,07,41,028-002,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,41,028-002,OTHER PARTIES,0,0,0,0,22
Baltimore City,07,41,028-002,REPUBLICAN,2,2,4,0,68
Baltimore City,07,41,028-002,UNAFFILIATED,8,1,4,2,188
Baltimore City,07,41,028-002,WORKING CLASS PARTY,0,0,0,0,1
Baltimore City,07,41,028-003,DEMOCRATIC,55,29,28,1,366
Baltimore City,07,41,028-003,GREEN,0,0,0,0,0
Baltimore City,07,41,028-003,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,41,028-003,OTHER PARTIES,0,0,0,1,4
Baltimore City,07,41,028-003,REPUBLICAN,0,1,1,0,16
Baltimore City,07,41,028-003,UNAFFILIATED,3,0,1,2,48
Baltimore City,07,41,028-003,WORKING CLASS PARTY,0,0,0,0,3
Baltimore City,07,41,028-004,DEMOCRATIC,64,39,58,40,559
Baltimore City,07,41,028-004,GREEN,0,0,0,0,0
Baltimore City,07,41,028-004,LIBERTARIAN,0,0,0,1,2
Baltimore City,07,41,028-004,OTHER PARTIES,0,0,0,1,9
Baltimore City,07,41,028-004,REPUBLICAN,0,2,0,0,27
Baltimore City,07,41,028-004,UNAFFILIATED,4,1,3,6,98
Baltimore City,07,41,028-004,WORKING CLASS PARTY,0,0,0,1,0
Baltimore City,07,41,028-005,DEMOCRATIC,151,63,142,20,1369
Baltimore City,07,41,028-005,GREEN,0,0,0,0,0
Baltimore City,07,41,028-005,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,41,028-005,OTHER PARTIES,0,0,0,3,14
Baltimore City,07,41,028-005,REPUBLICAN,6,1,0,0,46
Baltimore City,07,41,028-005,UNAFFILIATED,7,0,5,2,174
Baltimore City,07,41,028-005,WORKING CLASS PARTY,0,0,0,0,3
Baltimore City,07,41,028-006,DEMOCRATIC,243,113,188,12,1998
Baltimore City,07,41,028-006,GREEN,0,0,0,0,4
Baltimore City,07,41,028-006,LIBERTARIAN,0,0,0,0,9
Baltimore City,07,41,028-006,OTHER PARTIES,0,0,0,7,20
Baltimore City,07,41,028-006,REPUBLICAN,2,1,1,1,60
Baltimore City,07,41,028-006,UNAFFILIATED,10,0,4,1,267
Baltimore City,07,41,028-006,WORKING CLASS PARTY,0,0,1,0,6
Baltimore City,07,41,028-007,DEMOCRATIC,118,56,75,13,941
Baltimore City,07,41,028-007,GREEN,0,0,0,0,1
Baltimore City,07,41,028-007,LIBERTARIAN,0,0,0,0,4
Baltimore City,07,41,028-007,OTHER PARTIES,1,0,0,0,8
Baltimore City,07,41,028-007,REPUBLICAN,2,2,1,0,43
Baltimore City,07,41,028-007,UNAFFILIATED,6,1,0,0,123
Baltimore City,07,41,028-007,WORKING CLASS PARTY,0,0,0,0,1
Baltimore City,07,41,028-008,DEMOCRATIC,132,70,128,8,1257
Baltimore City,07,41,028-008,GREEN,0,0,0,0,4
Baltimore City,07,41,028-008,LIBERTARIAN,0,0,0,0,5
Baltimore City,07,41,028-008,OTHER PARTIES,1,1,0,1,20
Baltimore City,07,41,028-008,REPUBLICAN,1,1,1,0,33
Baltimore City,07,41,028-008,UNAFFILIATED,7,4,0,0,188
Baltimore City,07,41,028-008,WORKING CLASS PARTY,0,0,0,0,1
Baltimore City,07,41,028-009,DEMOCRATIC,154,47,138,19,1582
Baltimore City,07,41,028-009,GREEN,0,0,0,0,2
Baltimore City,07,41,028-009,LIBERTARIAN,1,0,0,0,6
Baltimore City,07,41,028-009,OTHER PARTIES,1,0,0,1,20
Baltimore City,07,41,028-009,REPUBLICAN,2,0,4,0,84
Baltimore City,07,41,028-009,UNAFFILIATED,3,1,5,0,245
Baltimore City,07,41,028-009,WORKING CLASS PARTY,0,1,0,0,4
Baltimore City,07,41,028-010,DEMOCRATIC,169,148,185,13,1584
Baltimore City,07,41,028-010,GREEN,0,0,0,0,1
Baltimore City,07,41,028-010,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,41,028-010,OTHER PARTIES,0,1,0,0,17
Baltimore City,07,41,028-010,REPUBLICAN,7,5,6,1,88
Baltimore City,07,41,028-010,UNAFFILIATED,6,0,4,0,198
Baltimore City,07,41,028-010,WORKING CLASS PARTY,0,0,0,0,1
Baltimore City,07,41,028-011,DEMOCRATIC,159,137,211,11,1627
Baltimore City,07,41,028-011,GREEN,0,0,0,0,0
Baltimore City,07,41,028-011,LIBERTARIAN,0,0,0,0,3
Baltimore City,07,41,028-011,OTHER PARTIES,0,0,0,1,21
Baltimore City,07,41,028-011,REPUBLICAN,6,4,1,0,64
Baltimore City,07,41,028-011,UNAFFILIATED,9,3,3,1,198
Baltimore City,07,41,028-011,WORKING CLASS PARTY,0,0,1,0,1
Baltimore City,07,41,028-012,DEMOCRATIC,120,108,158,9,1105
Baltimore City,07,41,028-012,GREEN,0,1,0,0,4
Baltimore City,07,41,028-012,LIBERTARIAN,0,0,0,0,3
Baltimore City,07,41,028-012,OTHER PARTIES,0,0,0,0,15
Baltimore City,07,41,028-012,REPUBLICAN,15,4,2,0,100
Baltimore City,07,41,028-012,UNAFFILIATED,6,2,4,1,209
Baltimore City,07,41,028-012,WORKING CLASS PARTY,0,0,1,0,3
Baltimore City,07,41,028-013,DEMOCRATIC,89,74,143,164,1150
Baltimore City,07,41,028-013,GREEN,1,0,0,0,1
Baltimore City,07,41,028-013,LIBERTARIAN,1,0,0,0,2
Baltimore City,07,41,028-013,OTHER PARTIES,0,0,0,0,22
Baltimore City,07,41,028-013,REPUBLICAN,2,0,3,5,40
Baltimore City,07,41,028-013,UNAFFILIATED,2,3,1,13,145
Baltimore City,07,41,028-013,WORKING CLASS PARTY,0,0,0,0,0
Baltimore City,07,41,028-014,DEMOCRATIC,49,20,27,2,459
Baltimore City,07,41,028-014,GREEN,0,0,0,0,3
Baltimore City,07,41,028-014,LIBERTARIAN,0,0,0,0,3
Baltimore City,07,41,028-014,OTHER PARTIES,0,0,0,0,3
Baltimore City,07,41,028-014,REPUBLICAN,3,1,3,0,27
Baltimore City,07,41,028-014,UNAFFILIATED,0,0,1,0,62
Baltimore City,07,41,028-014,WORKING CLASS PARTY,0,1,0,0,2
Baltimore City,07,41,028-015,DEMOCRATIC,150,60,155,9,1357
Baltimore City,07,41,028-015,GREEN,0,0,1,0,3
Baltimore City,07,41,028-015,LIBERTARIAN,0,0,0,0,8
Baltimore City,07,41,028-015,OTHER PARTIES,1,0,0,0,22
Baltimore City,07,41,028-015,REPUBLICAN,22,2,6,1,150
Baltimore City,07,41,028-015,UNAFFILIATED,6,1,4,2,287
Baltimore City,07,41,028-015,WORKING CLASS PARTY,0,0,0,0,4
Baltimore City,,,Unable to Determine,DEMOCRATIC,0,0,0,100,
Baltimore City,,,Unable to Determine,GREEN,0,0,0,0,
Baltimore City,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Baltimore City,,,Unable to Determine,OTHER PARTIES,0,0,0,3,
Baltimore City,,,Unable to Determine,REPUBLICAN,0,0,0,4,
Baltimore City,,,Unable to Determine,UNAFFILIATED,0,0,0,17,
Baltimore City,,,Unable to Determine,WORKING CLASS PARTY,0,0,0,0,
Baltimore County,07,44B,001-001,DEMOCRATIC,223,159,208,24,2183
Baltimore County,07,44B,001-001,GREEN,0,0,0,0,5
Baltimore County,07,44B,001-001,LIBERTARIAN,0,0,1,0,14
Baltimore County,07,44B,001-001,OTHER PARTIES,2,0,0,0,28
Baltimore County,07,44B,001-001,REPUBLICAN,11,8,7,0,155
Baltimore County,07,44B,001-001,UNAFFILIATED,6,1,6,6,414
Baltimore County,07,44B,001-001,WORKING CLASS PARTY,0,0,0,0,5
Baltimore County,02,10,001-002,DEMOCRATIC,166,68,100,12,1258
Baltimore County,02,10,001-002,GREEN,0,0,0,0,3
Baltimore County,02,10,001-002,LIBERTARIAN,0,0,0,0,0
Baltimore County,02,10,001-002,OTHER PARTIES,0,0,0,0,11
Baltimore County,02,10,001-002,REPUBLICAN,14,6,9,1,128
Baltimore County,02,10,001-002,UNAFFILIATED,4,0,2,2,239
Baltimore County,02,10,001-002,WORKING CLASS PARTY,0,0,0,0,3
Baltimore County,02,44B,001-003,DEMOCRATIC,351,178,348,24,2245
Baltimore County,02,44B,001-003,GREEN,0,0,0,0,8
Baltimore County,02,44B,001-003,LIBERTARIAN,1,0,0,0,5
Baltimore County,02,44B,001-003,OTHER PARTIES,0,0,0,0,39
Baltimore County,02,44B,001-003,REPUBLICAN,84,32,56,1,665
Baltimore County,02,44B,001-003,UNAFFILIATED,20,1,12,6,668
Baltimore County,02,44B,001-003,WORKING CLASS PARTY,0,0,0,0,3
Baltimore County,02,44B,001-004,DEMOCRATIC,284,190,338,18,2369
Baltimore County,02,44B,001-004,GREEN,1,0,0,0,6
Baltimore County,02,44B,001-004,LIBERTARIAN,0,0,0,0,10
Baltimore County,02,44B,001-004,OTHER PARTIES,0,0,0,0,41
Baltimore County,02,44B,001-004,REPUBLICAN,55,19,29,2,456
Baltimore County,02,44B,001-004,UNAFFILIATED,11,0,13,0,563
Baltimore County,02,44B,001-004,WORKING CLASS PARTY,0,0,0,0,1
Baltimore County,07,44B,001-005,DEMOCRATIC,356,179,292,34,2720
Baltimore County,07,44B,001-005,GREEN,1,0,0,0,8
Baltimore County,07,44B,001-005,LIBERTARIAN,0,0,0,0,12
Baltimore County,07,44B,001-005,OTHER PARTIES,2,1,0,0,35
Baltimore County,07,44B,001-005,REPUBLICAN,65,22,27,1,447
Baltimore County,07,44B,001-005,UNAFFILIATED,10,6,17,4,636
Baltimore County,07,44B,001-005,WORKING CLASS PARTY,0,0,1,0,9
Baltimore County,07,44B,001-006,DEMOCRATIC,462,186,266,23,3160
Baltimore County,07,44B,001-006,GREEN,0,0,0,0,6
Baltimore County,07,44B,001-006,LIBERTARIAN,0,0,0,0,7
Baltimore County,07,44B,001-006,OTHER PARTIES,0,1,0,0,29
Baltimore County,07,44B,001-006,REPUBLICAN,24,10,9,0,175
Baltimore County,07,44B,001-006,UNAFFILIATED,12,3,6,4,491
Baltimore County,07,44B,001-006,WORKING CLASS PARTY,0,0,0,0,7
Baltimore County,07,44A,001-007,DEMOCRATIC,172,52,110,9,1339
Baltimore County,07,44A,001-007,GREEN,0,0,0,0,3
Baltimore County,07,44A,001-007,LIBERTARIAN,0,0,0,0,10
Baltimore County,07,44A,001-007,OTHER PARTIES,0,0,0,0,27
Baltimore County,07,44A,001-007,REPUBLICAN,37,11,12,2,318
Baltimore County,07,44A,001-007,UNAFFILIATED,4,4,4,8,390
Baltimore County,07,44A,001-007,WORKING CLASS PARTY,0,0,0,0,4
Baltimore County,07,44A,001-008,DEMOCRATIC,284,137,280,14,2058
Baltimore County,07,44A,001-008,GREEN,0,0,2,0,12
Baltimore County,07,44A,001-008,LIBERTARIAN,1,0,0,0,33
Baltimore County,07,44A,001-008,OTHER PARTIES,0,0,1,0,49
Baltimore County,07,44A,001-008,REPUBLICAN,106,32,40,2,839
Baltimore County,07,44A,001-008,UNAFFILIATED,16,5,19,1,877
Baltimore County,07,44A,001-008,WORKING CLASS PARTY,0,0,1,0,4
Baltimore County,07,44A,001-009,DEMOCRATIC,215,89,145,10,1387
Baltimore County,07,44A,001-009,GREEN,0,0,0,0,4
Baltimore County,07,44A,001-009,LIBERTARIAN,0,0,0,0,6
Baltimore County,07,44A,001-009,OTHER PARTIES,2,0,1,0,28
Baltimore County,07,44A,001-009,REPUBLICAN,58,17,20,1,463
Baltimore County,07,44A,001-009,UNAFFILIATED,11,3,9,2,457
Baltimore County,07,44A,001-009,WORKING CLASS PARTY,0,0,0,0,3
Baltimore County,02,44B,001-010,DEMOCRATIC,242,110,243,18,1216
Baltimore County,02,44B,001-010,GREEN,0,0,0,1,2
Baltimore County,02,44B,001-010,LIBERTARIAN,0,0,0,0,10
Baltimore County,02,44B,001-010,OTHER PARTIES,1,0,0,0,20
Baltimore County,02,44B,001-010,REPUBLICAN,110,34,35,9,640
Baltimore County,02,44B,001-010,UNAFFILIATED,4,3,19,3,470
Baltimore County,02,44B,001-010,WORKING CLASS PARTY,0,0,0,0,1
Baltimore County,02,10,001-011,DEMOCRATIC,225,114,257,16,1499
Baltimore County,02,10,001-011,GREEN,0,0,0,0,4
Baltimore County,02,10,001-011,LIBERTARIAN,1,0,0,0,18
Baltimore County,02,10,001-011,OTHER PARTIES,0,0,0,0,23
Baltimore County,02,10,001-011,REPUBLICAN,96,31,45,4,607
Baltimore County,02,10,001-011,UNAFFILIATED,4,4,15,11,553
Baltimore County,02,10,001-011,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,02,10,001-012,DEMOCRATIC,382,141,398,20,2021
Baltimore County,02,10,001-012,GREEN,0,0,0,0,8
Baltimore County,02,10,001-012,LIBERTARIAN,0,0,1,0,26
Baltimore County,02,10,001-012,OTHER PARTIES,0,0,0,1,28
Baltimore County,02,10,001-012,REPUBLICAN,212,65,84,8,1165
Baltimore County,02,10,001-012,UNAFFILIATED,15,7,31,3,910
Baltimore County,02,10,001-012,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,02,44B,001-013,DEMOCRATIC,214,88,184,20,907
Baltimore County,02,44B,001-013,GREEN,0,0,1,0,4
Baltimore County,02,44B,001-013,LIBERTARIAN,0,0,0,0,7
Baltimore County,02,44B,001-013,OTHER PARTIES,1,0,0,0,13
Baltimore County,02,44B,001-013,REPUBLICAN,98,18,25,2,446
Baltimore County,02,44B,001-013,UNAFFILIATED,9,1,13,0,350
Baltimore County,02,44B,001-013,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,02,10,001-014,DEMOCRATIC,152,100,195,7,907
Baltimore County,02,10,001-014,GREEN,1,0,0,0,2
Baltimore County,02,10,001-014,LIBERTARIAN,0,0,0,0,8
Baltimore County,02,10,001-014,OTHER PARTIES,0,0,2,0,23
Baltimore County,02,10,001-014,REPUBLICAN,98,54,50,5,688
Baltimore County,02,10,001-014,UNAFFILIATED,4,1,13,0,403
Baltimore County,02,10,001-014,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,07,44B,001-015,DEMOCRATIC,100,87,120,15,795
Baltimore County,07,44B,001-015,GREEN,0,0,0,0,2
Baltimore County,07,44B,001-015,LIBERTARIAN,0,0,0,0,8
Baltimore County,07,44B,001-015,OTHER PARTIES,0,0,0,0,15
Baltimore County,07,44B,001-015,REPUBLICAN,69,23,20,3,446
Baltimore County,07,44B,001-015,UNAFFILIATED,3,0,14,2,344
Baltimore County,07,44B,001-015,WORKING CLASS PARTY,0,0,0,0,2
Baltimore County,07,44A,001-016,DEMOCRATIC,178,36,530,14,1210
Baltimore County,07,44A,001-016,GREEN,0,0,0,0,0
Baltimore County,07,44A,001-016,LIBERTARIAN,0,0,0,0,3
Baltimore County,07,44A,001-016,OTHER PARTIES,0,0,0,0,35
Baltimore County,07,44A,001-016,REPUBLICAN,144,21,182,16,744
Baltimore County,07,44A,001-016,UNAFFILIATED,6,0,17,1,243
Baltimore County,07,44A,001-016,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,02,10,001-017,DEMOCRATIC,371,189,244,22,3223
Baltimore County,02,10,001-017,GREEN,0,0,0,0,6
Baltimore County,02,10,001-017,LIBERTARIAN,0,0,1,0,9
Baltimore County,02,10,001-017,OTHER PARTIES,0,0,1,0,47
Baltimore County,02,10,001-017,REPUBLICAN,15,5,10,2,216
Baltimore County,02,10,001-017,UNAFFILIATED,19,0,9,2,668
Baltimore County,02,10,001-017,WORKING CLASS PARTY,0,0,0,0,8
Baltimore County,07,10,001-018,DEMOCRATIC,21,9,14,1,194
Baltimore County,07,10,001-018,GREEN,0,0,0,0,0
Baltimore County,07,10,001-018,LIBERTARIAN,0,0,0,0,0
Baltimore County,07,10,001-018,OTHER PARTIES,0,0,0,0,1
Baltimore County,07,10,001-018,REPUBLICAN,1,2,0,0,20
Baltimore County,07,10,001-018,UNAFFILIATED,0,0,1,0,35
Baltimore County,07,10,001-018,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,07,44B,001-019,DEMOCRATIC,8,0,14,1,50
Baltimore County,07,44B,001-019,GREEN,0,0,0,0,0
Baltimore County,07,44B,001-019,LIBERTARIAN,0,0,0,0,1
Baltimore County,07,44B,001-019,OTHER PARTIES,0,0,0,0,1
Baltimore County,07,44B,001-019,REPUBLICAN,7,1,2,0,25
Baltimore County,07,44B,001-019,UNAFFILIATED,0,0,0,0,13
Baltimore County,07,44B,001-019,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,02,44A,001-020,DEMOCRATIC,99,65,124,3,773
Baltimore County,02,44A,001-020,GREEN,1,0,0,0,3
Baltimore County,02,44A,001-020,LIBERTARIAN,0,0,0,0,8
Baltimore County,02,44A,001-020,OTHER PARTIES,2,0,0,0,20
Baltimore County,02,44A,001-020,REPUBLICAN,26,16,15,2,227
Baltimore County,02,44A,001-020,UNAFFILIATED,6,3,7,0,235
Baltimore County,02,44A,001-020,WORKING CLASS PARTY,0,0,0,0,2
Baltimore County,07,44B,001-021,DEMOCRATIC,125,86,86,3,1024
Baltimore County,07,44B,001-021,GREEN,0,0,0,0,2
Baltimore County,07,44B,001-021,LIBERTARIAN,0,0,0,0,5
Baltimore County,07,44B,001-021,OTHER PARTIES,0,0,0,0,14
Baltimore County,07,44B,001-021,REPUBLICAN,10,4,2,0,78
Baltimore County,07,44B,001-021,UNAFFILIATED,7,2,5,0,203
Baltimore County,07,44B,001-021,WORKING CLASS PARTY,0,0,0,0,1
Baltimore County,07,10,001-022,DEMOCRATIC,4,1,6,0,21
Baltimore County,07,10,001-022,GREEN,0,0,0,0,0
Baltimore County,07,10,001-022,LIBERTARIAN,0,0,0,0,0
Baltimore County,07,10,001-022,OTHER PARTIES,0,0,0,0,1
Baltimore County,07,10,001-022,REPUBLICAN,1,0,0,0,17
Baltimore County,07,10,001-022,UNAFFILIATED,1,0,0,0,11
Baltimore County,07,10,001-022,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,07,44A,001-023,DEMOCRATIC,162,69,135,9,1162
Baltimore County,07,44A,001-023,GREEN,0,0,2,0,3
Baltimore County,07,44A,001-023,LIBERTARIAN,0,0,0,0,17
Baltimore County,07,44A,001-023,OTHER PARTIES,0,0,0,0,39
Baltimore County,07,44A,001-023,REPUBLICAN,80,10,22,0,467
Baltimore County,07,44A,001-023,UNAFFILIATED,8,3,7,3,452
Baltimore County,07,44A,001-023,WORKING CLASS PARTY,0,0,0,0,1
Baltimore County,07,44B,002-001,DEMOCRATIC,226,114,168,13,1444
Baltimore County,07,44B,002-001,GREEN,0,0,0,0,2
Baltimore County,07,44B,002-001,LIBERTARIAN,0,0,0,0,3
Baltimore County,07,44B,002-001,OTHER PARTIES,0,0,0,0,12
Baltimore County,07,44B,002-001,REPUBLICAN,4,3,3,1,53
Baltimore County,07,44B,002-001,UNAFFILIATED,6,3,2,2,196
Baltimore County,07,44B,002-001,WORKING CLASS PARTY,0,0,0,0,2
Baltimore County,07,44B,002-002,DEMOCRATIC,305,210,331,15,2826
Baltimore County,07,44B,002-002,GREEN,0,0,0,0,1
Baltimore County,07,44B,002-002,LIBERTARIAN,1,0,0,0,13
Baltimore County,07,44B,002-002,OTHER PARTIES,2,0,0,0,27
Baltimore County,07,44B,002-002,REPUBLICAN,6,6,8,0,99
Baltimore County,07,44B,002-002,UNAFFILIATED,6,1,11,3,358
Baltimore County,07,44B,002-002,WORKING CLASS PARTY,0,0,0,0,4
Baltimore County,02,44B,002-003,DEMOCRATIC,29,19,39,0,289
Baltimore County,02,44B,002-003,GREEN,0,0,0,0,0
Baltimore County,02,44B,002-003,LIBERTARIAN,0,0,0,0,0
Baltimore County,02,44B,002-003,OTHER PARTIES,0,0,0,0,1
Baltimore County,02,44B,002-003,REPUBLICAN,0,0,0,0,16
Baltimore County,02,44B,002-003,UNAFFILIATED,2,0,0,0,40
Baltimore County,02,44B,002-003,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,07,44B,002-004,DEMOCRATIC,326,201,320,36,2661
Baltimore County,07,44B,002-004,GREEN,0,0,0,0,3
Baltimore County,07,44B,002-004,LIBERTARIAN,0,0,0,0,10
Baltimore County,07,44B,002-004,OTHER PARTIES,0,0,0,0,29
Baltimore County,07,44B,002-004,REPUBLICAN,11,2,3,3,112
Baltimore County,07,44B,002-004,UNAFFILIATED,8,3,7,0,377
Baltimore County,07,44B,002-004,WORKING CLASS PARTY,0,0,0,0,3
Baltimore County,07,44B,002-005,DEMOCRATIC,220,132,195,10,1842
Baltimore County,07,44B,002-005,GREEN,0,0,0,0,4
Baltimore County,07,44B,002-005,LIBERTARIAN,1,0,0,0,5
Baltimore County,07,44B,002-005,OTHER PARTIES,1,0,0,0,21
Baltimore County,07,44B,002-005,REPUBLICAN,15,0,7,0,79
Baltimore County,07,44B,002-005,UNAFFILIATED,8,3,5,1,249
Baltimore County,07,44B,002-005,WORKING CLASS PARTY,0,0,0,0,3
Baltimore County,07,44B,002-006,DEMOCRATIC,339,229,378,22,2900
Baltimore County,07,44B,002-006,GREEN,0,0,0,1,4
Baltimore County,07,44B,002-006,LIBERTARIAN,0,0,0,0,5
Baltimore County,07,44B,002-006,OTHER PARTIES,1,0,0,0,35
Baltimore County,07,44B,002-006,REPUBLICAN,9,5,6,2,141
Baltimore County,07,44B,002-006,UNAFFILIATED,12,4,7,2,426
Baltimore County,07,44B,002-006,WORKING CLASS PARTY,1,0,1,0,8
Baltimore County,07,44B,002-007,DEMOCRATIC,159,76,117,4,1466
Baltimore County,07,44B,002-007,GREEN,0,0,0,0,3
Baltimore County,07,44B,002-007,LIBERTARIAN,0,0,0,0,2
Baltimore County,07,44B,002-007,OTHER PARTIES,1,0,2,0,20
Baltimore County,07,44B,002-007,REPUBLICAN,4,0,2,1,55
Baltimore County,07,44B,002-007,UNAFFILIATED,5,1,5,1,254
Baltimore County,07,44B,002-007,WORKING CLASS PARTY,0,0,0,0,0
Baltimore County,02,11B,002-008,DEMOCRATIC,357,267,425,15,2571
Baltimore County,02,11B,002-008,GREEN,0,0,0,0,3
Baltimore County,02,11B,002-008,LIBERTARIAN,0,0,0,0,10
